latent_1,latent_2,group,domain_index,candidate_id
2.011543,-1.316383,Development,10009.0,
1.8052816,-1.2401426,Development,10010.0,
1.7439649,-1.1827372,Development,10011.0,
1.7930707,-1.1929095,Development,10012.0,
2.1138685,-0.8509438,Development,10013.0,
2.1023886,-1.4417459,Development,10014.0,
2.210004,-1.4009213,Development,10015.0,
2.2271068,-1.428256,Development,10016.0,
1.5089525,-0.5323099,Development,10017.0,
1.4861535,-0.5069836,Development,10018.0,
1.3307034,-0.7237705,Development,10019.0,
1.3458431,-0.69948804,Development,10020.0,
1.3518544,-0.6851145,Development,10021.0,
1.4651178,-0.8768351,Development,10022.0,
1.4226185,-0.8623162,Development,10023.0,
1.8974462,-1.2686456,Development,10024.0,
1.6579429,-0.99465513,Development,10025.0,
1.7278543,-1.1298255,Development,10026.0,
1.7691329,-1.1301377,Development,10028.0,
1.4860626,-0.8335189,Development,10030.0,
1.494546,-0.4478545,Development,10031.0,
1.3834219,-0.73034996,Development,10032.0,
1.3469646,-0.6987344,Development,10033.0,
1.3734579,-0.7103121,Development,10034.0,
1.6272194,-0.8708323,Development,10035.0,
1.4544443,-0.8153379,Development,10036.0,
1.9326712,-1.2346503,Development,10037.0,
1.7682395,-1.1210786,Development,10039.0,
1.4294873,-0.82634103,Development,10041.0,
1.6633589,-1.0264046,Development,10042.0,
2.042573,-0.18251751,Development,10043.0,
2.2565305,-1.4293444,Development,10044.0,
2.040209,-1.1738284,Development,10045.0,
1.8674082,-1.1035537,Development,10046.0,
1.485717,-0.7697271,Development,10047.0,
1.4785379,-0.76249504,Development,10048.0,
1.3934928,-0.7841402,Development,10049.0,
1.4157104,-0.7889583,Development,10050.0,
1.5069367,-0.93821317,Development,10051.0,
1.5343157,-0.89410543,Development,10052.0,
1.9833193,-1.2858225,Development,10053.0,
1.3821409,-0.7219996,Development,10054.0,
1.7992133,-1.1086379,Development,10055.0,
2.0426364,-1.1906534,Development,10056.0,
2.1432197,-1.4277395,Development,10057.0,
1.5620066,-0.8234344,Development,10058.0,
1.9263963,-1.1830007,Development,10059.0,
1.6614153,-1.0521724,Development,10060.0,
1.3007407,-0.7107761,Development,10061.0,
1.429837,-0.7559424,Development,10062.0,
1.4341516,-0.8745934,Development,10063.0,
1.9628257,-1.2458128,Development,10064.0,
1.9055682,-1.1572955,Development,10065.0,
2.0346603,-1.3667716,Development,10066.0,
1.9183273,-1.3005341,Development,10067.0,
1.7837647,-1.2308948,Development,10068.0,
1.4610131,-0.9576684,Development,10069.0,
1.4762508,-0.95019174,Development,10070.0,
1.4088908,-0.884341,Development,10071.0,
1.4820404,-0.9674734,Development,10072.0,
2.0775378,-1.3824497,Development,10073.0,
1.9675915,-0.8721316,Development,10074.0,
1.8588529,-1.2853236,Development,10075.0,
1.4899371,-0.97467864,Development,10076.0,
1.5147436,-0.877475,Development,10077.0,
1.5557268,-1.0092969,Development,10078.0,
1.9229772,-1.29465,Development,10079.0,
1.6850795,-1.0246338,Development,10080.0,
1.8132592,-1.1964581,Development,10081.0,
1.8940415,-0.4310355,Development,10082.0,
1.8653415,-0.45843285,Development,10083.0,
2.0122533,-0.32412797,Development,10084.0,
2.0565474,-0.28731453,Development,10085.0,
2.1654832,-0.12688975,Development,10086.0,
2.05065,-0.29312485,Development,10087.0,
2.2641423,0.093326494,Development,10088.0,
2.06388,-0.1979792,Development,10089.0,
2.055731,-0.34046704,Development,10090.0,
2.2187245,0.026192471,Development,10091.0,
2.2223656,0.012515068,Development,10092.0,
1.8586514,-0.42606312,Development,10093.0,
1.9559387,-0.31824377,Development,10094.0,
1.7188135,-1.0763913,Development,10095.0,
1.6208963,-1.0208158,Development,10096.0,
2.2674825,-1.5236697,Development,10097.0,
1.7910982,-1.2494526,Development,10098.0,
1.7860602,-1.24491,Development,10099.0,
1.8744409,-1.3071262,Development,10100.0,
2.4400742,-0.6891167,Development,10101.0,
2.473903,-0.57327676,Development,10102.0,
2.6420734,-0.30251992,Development,10103.0,
1.9946076,-1.2811255,Development,10104.0,
2.2537465,-1.6121987,Development,10105.0,
2.025533,-1.3513209,Development,10106.0,
1.860045,-1.288613,Development,10107.0,
1.8187865,-1.2670754,Development,10108.0,
2.0841844,-0.8369424,Development,10109.0,
2.072349,-1.4213638,Development,10110.0,
1.7986568,-1.2289392,Development,10111.0,
2.120226,-1.4166263,Development,10112.0,
2.171972,-1.4886998,Development,10113.0,
1.4294423,-0.9030941,Development,10114.0,
1.4628242,-0.877681,Development,10115.0,
1.743944,-0.6031753,Development,10116.0,
1.5891403,-1.0292366,Development,10118.0,
1.8973259,-1.2605541,Development,10120.0,
1.3865547,-0.83517325,Development,10121.0,
1.6819026,-0.2988045,Development,10122.0,
2.1605277,-0.6782032,Development,10123.0,
2.4686942,-0.37257463,Development,10124.0,
2.4220345,-0.4067641,Development,10125.0,
2.2841885,-0.7024552,Development,10126.0,
2.2575986,-0.53802836,Development,10127.0,
2.3726451,-0.2884462,Development,10128.0,
2.2325697,-0.5296669,Development,10129.0,
2.2212179,-0.6013476,Development,10130.0,
2.2406921,-0.5500121,Development,10131.0,
2.335442,-0.34007666,Development,10132.0,
2.3723493,-0.3399718,Development,10133.0,
2.2874188,-0.50447094,Development,10134.0,
2.4477873,-0.14979818,Development,10135.0,
1.7568083,-0.2050031,Development,10136.0,
1.8614976,0.03700709,Development,10137.0,
1.9304099,-0.42548257,Development,10139.0,
2.0582526,-0.23551175,Development,10140.0,
1.9147526,-0.5749109,Development,10141.0,
1.9564413,-0.4790402,Development,10142.0,
2.0843263,-0.28247657,Development,10143.0,
1.8071375,-0.4051939,Development,10144.0,
1.8947605,-0.3143012,Development,10145.0,
1.9919857,-0.11497024,Development,10146.0,
1.7129943,-0.28371686,Development,10147.0,
1.9708083,0.16560648,Development,10148.0,
1.7935153,-0.24358992,Development,10149.0,
1.9016327,0.07945494,Development,10150.0,
1.9250078,0.065200254,Development,10151.0,
2.071535,0.3537043,Development,10152.0,
2.212693,0.5610514,Development,10153.0,
2.0588937,0.40239668,Development,10154.0,
2.1454155,0.5362927,Development,10155.0,
2.2261577,0.7160709,Development,10156.0,
2.0187469,0.055823937,Development,10157.0,
2.2214375,0.3562964,Development,10158.0,
1.987746,0.0035621077,Development,10159.0,
1.7312627,-0.23676237,Development,10161.0,
1.7372041,-0.25323376,Development,10162.0,
2.024245,0.07753718,Development,10163.0,
2.482458,-0.3264917,Development,10164.0,
2.2187643,-0.11684628,Development,10165.0,
2.346429,-0.3356288,Development,10166.0,
1.9772311,-0.012941584,Development,10167.0,
1.8757356,0.0452045,Development,10168.0,
1.8428987,-0.27715057,Development,10169.0,
2.0853267,0.47164106,Development,10170.0,
2.077784,0.09715745,Development,10171.0,
2.0465016,0.040050104,Development,10172.0,
1.746053,-0.23141465,Development,10173.0,
2.0617394,0.07891406,Development,10174.0,
2.0333924,0.052441936,Development,10175.0,
2.007088,0.15988667,Development,10176.0,
1.7956516,-0.15103814,Development,10177.0,
1.7831683,-0.19668889,Development,10178.0,
2.021939,-0.33816677,Development,10179.0,
2.2573497,0.321913,Development,10180.0,
2.1641083,0.59076446,Development,10181.0,
1.9138887,0.02741706,Development,10182.0,
1.9318104,0.087061584,Development,10183.0,
2.2440753,0.60955024,Development,10184.0,
2.2900002,0.7257191,Development,10185.0,
2.2506213,0.3769768,Development,10186.0,
2.2164593,0.3752631,Development,10187.0,
1.9609934,0.11387953,Development,10188.0,
1.5623009,-0.54101264,Development,10189.0,
1.8614547,-0.06611027,Development,10190.0,
2.2575266,-0.53480196,Development,10191.0,
2.0450468,-0.29299265,Development,10192.0,
2.1357672,-0.4869588,Development,10193.0,
2.156846,0.54679906,Development,10194.0,
2.1102653,0.14612558,Development,10195.0,
1.6808435,-0.27618554,Development,10196.0,
1.9300911,-0.012489334,Development,10197.0,
2.3338408,-0.4071861,Development,10198.0,
2.1225388,-0.15840767,Development,10199.0,
2.242437,-0.39274096,Development,10200.0,
2.271909,0.78153133,Development,10201.0,
2.2493465,0.40070656,Development,10202.0,
2.1983566,0.3256889,Development,10203.0,
1.9211315,0.1134433,Development,10204.0,
1.6040639,-0.2813179,Development,10205.0,
1.440377,-0.53361416,Development,10206.0,
1.9145714,-0.4170528,Development,10207.0,
2.2376547,-0.08408095,Development,10208.0,
2.2301571,-0.11278553,Development,10209.0,
1.9353741,-0.39786398,Development,10210.0,
2.295132,-0.5503927,Development,10211.0,
2.141624,-0.06251071,Development,10212.0,
1.9923574,-0.29324105,Development,10213.0,
1.9771158,-0.35260862,Development,10214.0,
2.1053612,-0.123417184,Development,10215.0,
2.1419306,-0.081053995,Development,10216.0,
2.0563598,-0.2145346,Development,10217.0,
2.1134403,-0.14482005,Development,10218.0,
2.54475,-0.844499,Development,10220.0,
2.6392443,-0.6568644,Development,10221.0,
2.2401264,-0.7061366,Development,10222.0,
2.3182955,-0.5983257,Development,10223.0,
2.4122832,-0.40836638,Development,10224.0,
2.0507817,-0.63500243,Development,10225.0,
2.13363,-0.51527095,Development,10226.0,
2.2260807,-0.3420149,Development,10227.0,
2.04088,-0.6400371,Development,10228.0,
2.3511949,-0.32101983,Development,10229.0,
2.3159087,-0.37507784,Development,10230.0,
2.1590352,-0.6620986,Development,10231.0,
2.2532027,-0.27270856,Development,10232.0,
2.1211026,-0.5226023,Development,10233.0,
2.1025445,-0.60049814,Development,10234.0,
2.2179258,-0.33161256,Development,10235.0,
2.2497842,-0.29756936,Development,10236.0,
2.1807988,-0.50108355,Development,10237.0,
2.241198,-0.3832209,Development,10238.0,
1.7224246,-0.28232566,Development,10239.0,
2.0134768,-0.5066751,Development,10240.0,
1.775499,-0.43813884,Development,10241.0,
2.0292478,0.0011357963,Development,10242.0,
1.9529896,-0.07681255,Development,10243.0,
1.9378608,-0.0075099505,Development,10244.0,
2.0153034,0.3775112,Development,10245.0,
1.9891216,0.032307044,Development,10246.0,
1.9600441,-0.026442677,Development,10247.0,
1.684223,-0.29263225,Development,10248.0,
1.7507368,-0.23262534,Development,10249.0,
1.7358086,-0.25453517,Development,10250.0,
2.0022252,0.02038221,Development,10251.0,
2.4374917,-0.38499713,Development,10252.0,
2.2047062,-0.1262575,Development,10253.0,
2.3222036,-0.40240788,Development,10254.0,
1.9670308,-0.027606294,Development,10255.0,
1.8242445,-0.00018757954,Development,10256.0,
1.8088797,-0.31162962,Development,10257.0,
2.0652926,0.41510296,Development,10258.0,
2.0608873,0.07632649,Development,10259.0,
2.0302315,0.018643215,Development,10260.0,
1.7120341,-0.26589364,Development,10261.0,
1.9753832,0.121968254,Development,10262.0,
1.8090737,-0.26650956,Development,10263.0,
2.1799994,0.2844455,Development,10264.0,
2.123128,0.5207141,Development,10265.0,
1.9140685,0.05016863,Development,10266.0,
2.2208235,0.5724574,Development,10267.0,
2.2389393,0.72892195,Development,10268.0,
2.2456973,0.38314593,Development,10269.0,
2.2056618,-0.2717302,Development,10270.0,
2.2288733,-0.31732112,Development,10271.0,
1.9133744,0.21622753,Development,10272.0,
1.9837987,0.35318527,Development,10273.0,
1.9457949,0.09603146,Development,10274.0,
1.7675604,0.12838353,Development,10275.0,
2.2233577,0.60135454,Development,10276.0,
1.9494103,0.37455022,Development,10277.0,
1.8325177,0.16559508,Development,10278.0,
2.1462495,0.61412066,Development,10279.0,
2.3764384,0.6866615,Development,10280.0,
2.545494,0.972108,Development,10281.0,
2.3582141,0.6055031,Development,10282.0,
2.00094,0.31901386,Development,10283.0,
1.7570479,-0.039883055,Development,10284.0,
1.7369413,-0.08727099,Development,10285.0,
2.1660528,0.5574805,Development,10288.0,
2.3431232,0.6679094,Development,10289.0,
2.3128269,0.5978464,Development,10290.0,
2.0530877,0.39276052,Development,10291.0,
2.2978303,0.72277325,Development,10293.0,
2.2583694,0.66723853,Development,10294.0,
2.0611494,0.39609474,Development,10295.0,
2.368881,0.62524337,Development,10296.0,
2.143463,0.761788,Development,10297.0,
2.3013065,0.75772375,Development,10298.0,
2.2408645,0.8383419,Development,10299.0,
2.308759,1.0442446,Development,10300.0,
2.4743562,1.0433073,Development,10301.0,
2.2984796,0.8237908,Development,10302.0,
2.423995,0.40485606,Development,10303.0,
2.1345491,0.42892048,Development,10304.0,
2.242208,0.67091995,Development,10305.0,
2.4264455,0.7223769,Development,10306.0,
2.1325166,0.42398763,Development,10307.0,
2.5325892,1.0207978,Development,10308.0,
2.5914412,0.92644536,Development,10309.0,
2.1514897,0.446891,Development,10310.0,
2.316273,0.6787627,Development,10312.0,
2.4339592,0.931903,Development,10313.0,
2.1553416,0.47620767,Development,10315.0,
2.182483,0.6253599,Development,10316.0,
2.1904914,0.7648163,Development,10317.0,
2.322658,0.67839277,Development,10318.0,
2.3937182,0.81680936,Development,10319.0,
2.0187848,0.403447,Development,10320.0,
2.1655202,0.6738617,Development,10321.0,
1.9890648,0.3820149,Development,10322.0,
1.9886924,0.25068185,Development,10323.0,
2.1410487,0.6430715,Development,10324.0,
1.700077,0.05917823,Development,10325.0,
2.1882923,0.5351533,Development,10326.0,
2.3235018,0.71773213,Development,10327.0,
2.4170299,0.90012413,Development,10328.0,
2.161168,0.5348019,Development,10330.0,
2.2215147,0.6835997,Development,10331.0,
1.7545251,-0.20202662,Development,10333.0,
1.7463293,-0.27500165,Development,10334.0,
1.8623428,-0.4545064,Development,10337.0,
2.0837734,-0.7511866,Development,10338.0,
1.632318,-0.30961955,Development,10339.0,
1.8918284,-0.036168262,Development,10340.0,
2.0774186,0.23234458,Development,10341.0,
1.9873666,-0.024113044,Development,10342.0,
1.7474713,-0.49427575,Development,10343.0,
1.9096864,-0.49482346,Development,10344.0,
1.7826633,-0.06267469,Development,10345.0,
1.9601085,-0.6372767,Development,10346.0,
2.2331853,-1.0496424,Development,10347.0,
1.9013914,0.08837879,Development,10348.0,
1.9335636,0.09478338,Development,10349.0,
2.0566874,-0.7433939,Development,10350.0,
1.8515108,-0.53239197,Development,10351.0,
2.059532,-0.8098639,Development,10352.0,
1.5479248,-0.42000222,Development,10353.0,
1.9945872,0.14204718,Development,10354.0,
2.0639489,0.15388246,Development,10355.0,
2.279858,0.6994327,Development,10356.0,
2.4390535,0.9551137,Development,10357.0,
2.3340535,0.90864486,Development,10358.0,
2.0807562,0.20972212,Development,10359.0,
1.9351239,0.20484327,Development,10360.0,
2.0311465,0.18371971,Development,10361.0,
2.0594873,0.24639165,Development,10362.0,
2.3217897,0.8792644,Development,10363.0,
2.1110227,0.31757233,Development,10364.0,
2.0223336,0.24403833,Development,10365.0,
2.1495368,0.21503957,Development,10366.0,
2.525294,0.30936664,Development,10367.0,
2.0719857,0.22177418,Development,10368.0,
2.4850545,0.28084844,Development,10369.0,
2.2789433,0.62738454,Development,10370.0,
2.107764,0.6271482,Development,10371.0,
1.7138984,-0.06055881,Development,10372.0,
2.3272696,0.7524102,Development,10373.0,
2.1511424,0.2894843,Development,10374.0,
2.205632,0.55390567,Development,10375.0,
2.2474833,0.7323384,Development,10376.0,
2.2093656,0.65235007,Development,10377.0,
2.3986812,0.9932113,Development,10379.0,
2.278359,0.7351492,Development,10380.0,
2.220117,0.61770386,Development,10381.0,
2.3729997,-0.49846733,Development,10382.0,
2.4095178,-0.33854175,Development,10383.0,
2.5165825,-0.15271817,Development,10384.0,
2.0255005,-0.097154304,Development,10385.0,
2.1670153,0.24190408,Development,10386.0,
2.045714,-0.051639304,Development,10387.0,
1.9451095,-0.073202,Development,10388.0,
2.240442,0.62945324,Development,10389.0,
1.9014645,-0.01899448,Development,10390.0,
1.9413315,0.01707165,Development,10391.0,
2.1585326,0.3649251,Development,10392.0,
2.0844266,0.27192086,Development,10393.0,
2.1617799,-0.23797564,Development,10394.0,
2.2005033,-0.09962721,Development,10395.0,
2.2908607,0.08329138,Development,10396.0,
2.2652893,-0.479793,Development,10397.0,
2.4191234,-0.09030603,Development,10398.0,
1.9112405,-0.13068973,Development,10399.0,
2.0699625,0.24477313,Development,10400.0,
2.0086324,0.17467947,Development,10401.0,
2.1425698,0.32866582,Development,10402.0,
1.8986254,-0.125845,Development,10403.0,
1.947083,-0.045284078,Development,10404.0,
2.4380453,-0.4043442,Development,10405.0,
2.2151635,-0.14690958,Development,10406.0,
2.3258672,-0.37899864,Development,10407.0,
1.961445,-0.035011664,Development,10408.0,
2.4126506,-0.44200683,Development,10409.0,
2.1679232,-0.16887112,Development,10410.0,
2.310493,-0.42807448,Development,10411.0,
1.9453492,-0.05345474,Development,10412.0,
2.319426,-0.44006133,Development,10413.0,
1.8107204,-0.1253122,Development,10414.0,
2.0119956,-0.39215004,Development,10415.0,
2.0514061,-0.44457603,Development,10416.0,
1.9655348,-0.24872206,Development,10417.0,
2.1118336,-0.16286798,Development,10418.0,
2.6363292,-0.75201464,Development,10419.0,
2.3939002,-0.5103745,Development,10420.0,
2.2160149,-0.45197678,Development,10421.0,
2.1984336,-0.42599916,Development,10422.0,
2.1859357,-0.31744438,Development,10423.0,
1.9886007,0.15876554,Development,10424.0,
2.2710083,-0.30049324,Development,10425.0,
2.3058918,-0.35511667,Development,10426.0,
2.29386,0.6389806,Development,10427.0,
2.0307918,0.12466764,Development,10428.0,
2.4151514,0.6670983,Development,10429.0,
2.0917284,0.28996593,Development,10430.0,
2.042028,0.22649755,Development,10431.0,
2.1093335,0.19207978,Development,10432.0,
2.223374,0.5532631,Development,10433.0,
2.386046,0.8215263,Development,10434.0,
2.2962353,0.64126873,Development,10435.0,
2.3918524,0.741281,Development,10436.0,
2.4101193,0.9628289,Development,10437.0,
2.0310974,-0.05551897,Development,10438.0,
2.146285,0.2975306,Development,10439.0,
2.026231,-0.06188576,Development,10440.0,
1.930621,-0.08353661,Development,10441.0,
2.0151412,0.003406018,Development,10442.0,
2.0292375,0.012774959,Development,10443.0,
2.1349607,0.40759438,Development,10444.0,
1.946164,0.02744861,Development,10445.0,
2.3716142,-0.3968923,Development,10446.0,
2.1796424,-0.11726554,Development,10447.0,
2.2521336,-0.40318286,Development,10448.0,
2.0464516,0.2130492,Development,10449.0,
2.262089,0.6820706,Development,10450.0,
2.056567,0.32236862,Development,10451.0,
1.9229709,-0.09160738,Development,10452.0,
2.2374253,0.6641001,Development,10453.0,
1.9706575,0.066330865,Development,10454.0,
2.0538514,0.24360901,Development,10455.0,
1.9288083,-0.08394842,Development,10456.0,
2.1555328,0.35635525,Development,10457.0,
2.1441495,0.3413205,Development,10458.0,
2.251558,0.36571395,Development,10459.0,
1.9406693,-0.034281597,Development,10460.0,
2.16566,-0.13875736,Development,10461.0,
2.3237624,0.6017122,Development,10462.0,
2.3063319,0.75427747,Development,10463.0,
2.0995662,0.3249883,Development,10464.0,
2.2040293,0.3546176,Development,10465.0,
2.4061353,0.89452404,Development,10466.0,
2.484205,1.1232361,Development,10467.0,
2.198477,0.44901204,Development,10468.0,
2.299272,0.6805764,Development,10469.0,
